Geo_Point;Geo Shape;gares_id;nom_long;nom;nom_sous;nom_sur;id_ref_lda;nom_lda;id_ref_zdl;nom_zdl;num_mod;mode;fer;train;rer;metro;tramway;navette;val;terfer;tertrain;terrer;termetro;tertram;ternavette;terval;idrefliga;idrefligc;ligne;indice_lig;res_com;exploitant;idf;principal;x;y;picto ligne;nom_iv
48.85364805624812, 2.279487064962566;"{""coordinates"": [2.279487064962566, 48.85364805624812], ""type"": ""Point""}";40;Avenue du Président Kennedy;Avenue du Président Kennedy;Maison de Radio France;;71212;Avenue du Président Kennedy Maison de Radio France;45419;Avenue du Président Kennedy Maison de Radio France;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1;0;647131.0079;6861753.258;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Avenue du Président Kennedy
49.035311307600814, 2.21024652105706;"{""coordinates"": [2.21024652105706, 49.035311307600814], ""type"": ""Point""}";68;Bessancourt;Bessancourt;;;66672;Bessancourt;43090;Bessancourt;0;TRAIN;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01849;C01737;TRAIN H;H;TRAIN H;SNCF;1;0;642252.5611;6882002.515;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79;Bessancourt
48.70121771939424, 2.097975858420524;"{""coordinates"": [2.097975858420524, 48.70121771939424], ""type"": ""Point""}";219;Courcelle-sur-Yvette;Courcelle-sur-Yvette;;;62951;Courcelle sur Yvette;47052;Courcelle sur Yvette;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;C01743;RER B;B;RER B;RATP;1;0;633619.1987;6844942.894;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;Courcelle-sur-Yvette
49.02320637714158, 2.362222981011115;"{""coordinates"": [2.362222981011115, 49.02320637714158], ""type"": ""Point""}";249;Écouen-Ézanville;Écouen-Ézanville;;;66533;Écouen - Ézanville;43073;Écouen - Ézanville;0;TRAIN;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01849;C01737;TRAIN H;H;TRAIN H;SNCF;1;0;653354.064;6880555.884;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79;Écouen-Ézanville
48.96334411183752, 1.8090945087737835;"{""coordinates"": [1.809094508773784, 48.96334411183752], ""type"": ""Point""}";262;Épône-Mézières;Épône-Mézières;;;65326;Épône - Mézières;47882;Épône - Mézières;0;TRAIN;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01852;C01739;TRAIN J;J;TRAIN J;SNCF;1;0;612801.1351;6874367.855;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751;Épône-Mézières
48.980646099505464, 2.272084772747632;"{""coordinates"": [2.272084772747632, 48.980646099505464], ""type"": ""Point""}";266;Ermont-Eaubonne;Ermont-Eaubonne;;;65669;Ermont - Eaubonne;47898;Ermont - Eaubonne;0;TRAIN;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01849;C01737;TRAIN H;H;TRAIN H;SNCF;1;1;646718.0509;6875879.97;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79;Ermont-Eaubonne
48.3713832913812, 2.387209797198101;"{""coordinates"": [2.387209797198101, 48.3713832913812], ""type"": ""Point""}";117;Buno-Gironville;Buno-Gironville;;;59447;Buno - Gironville;43102;Buno - Gironville;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;D;RER D;SNCF;1;0;654619.1223;6808073.817;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54;Buno-Gironville
49.06931413457833, 2.141696932779958;"{""coordinates"": [2.141696932779958, 49.06931413457833], ""type"": ""Point""}";148;Chaponval;Chaponval;;;67016;Chaponval;47591;Chaponval;0;TRAIN;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01849;C01737;TRAIN H;H;TRAIN H;SNCF;1;0;637281.4517;6885836.233;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79;Chaponval
48.87414408209379, 2.583331158055108;"{""coordinates"": [2.583331158055108, 48.87414408209379], ""type"": ""Point""}";942;Chelles-Gournay;Chelles-Gournay;;;68407;Chelles - Gournay;58879;Chelles - Gournay;0;TRAIN;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01844;C01730;TRAIN P;P;TRAIN P;SNCF;1;1;669437.8836;6863871.754;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e;Chelles-Gournay
48.743483985004275, 1.921036600039738;"{""coordinates"": [1.921036600039738, 48.743483985004275], ""type"": ""Point""}";193;Coignières;Coignières;;;63369;Coignières;47932;Coignières;0;TRAIN;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01847;C01736;TRAIN N;N;TRAIN N;SNCF;1;0;620663.0266;6849805.033;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8;Coignières
49.04543025331719, 2.197087678318263;"{""coordinates"": [2.197087678318263, 49.04543025331719], ""type"": ""Point""}";296;Frépillon;Frépillon;;;66798;Frépillon;47580;Gare Frépillon;0;TRAIN;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01849;C01737;TRAIN H;H;TRAIN H;SNCF;1;0;641301.8512;6883137.529;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79;Frépillon
48.99609884165444, 2.2596556190576194;"{""coordinates"": [2.259655619057619, 48.99609884165444], ""type"": ""Point""}";339;Gros-Noyer-Saint-Prix;Gros-Noyer-Saint-Prix;;;66063;Gros Noyer Saint-Prix;46482;Gros Noyer Saint-Prix;0;TRAIN;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01849;C01737;TRAIN H;H;TRAIN H;SNCF;1;0;645824.4;6877606.829;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79;Gros-Noyer-Saint-Prix
48.3745250124542, 2.059912347637065;"{""coordinates"": [2.059912347637065, 48.3745250124542], ""type"": ""Point""}";341;Guillerval;Guillerval;;;59450;Guillerval;43134;Guillerval;0;TRAIN;1;1;0;0;0;0;0;0;0;0;0;0;0;0;NR;NR;GL;GL;GL;SNCF;1;0;630385.8394;6808661.332;;Guillerval
48.9802459057605, 2.2691322741328266;"{""coordinates"": [2.269132274132827, 48.9802459057605], ""type"": ""Point""}";997;Ermont-Eaubonne;Ermont-Eaubonne;;;65669;Ermont - Eaubonne;47898;Ermont - Eaubonne;0;TRAIN;1;1;0;0;0;0;0;0;TRAIN J;0;0;0;0;0;A01852;C01739;TRAIN J;J;TRAIN J;SNCF;1;1;646501.5281;6875837.463;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751;Ermont-Eaubonne
48.9203793730037, 2.185353376302864;"{""coordinates"": [2.185353376302864, 48.9203793730037], ""type"": ""Point""}";357;Houilles-Carrières-sur-Seine;Houilles-Carrières-sur-Seine;;;64741;Houilles - Carrières-sur-Seine;43082;Carrières-sur-Seine;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01856;C01742;RER A;A;RER A;SNCF;1;0;640300.5563;6869240.401;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;Houilles-Carrières-sur-Seine
48.82103881414227, 2.4638567953623163;"{""coordinates"": [2.463856795362316, 48.82103881414227], ""type"": ""Point""}";378;Joinville-le-Pont;Joinville-le-Pont;;;70640;Joinville-le-Pont;43135;Joinville-le-Pont;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01856;C01742;RER A;A;RER A;RATP;1;0;660634.6208;6858019.768;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;Joinville-le-Pont
48.99224128036632, 1.8451344435023882;"{""coordinates"": [1.845134443502388, 48.99224128036632], ""type"": ""Point""}";388;Juziers;Juziers;;;65988;Juziers;43137;Juziers;0;TRAIN;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01852;C01739;TRAIN J;J;TRAIN J;SNCF;1;0;615486.8097;6877541.894;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751;Juziers
48.98950250711001, 1.7030161341672228;"{""coordinates"": [1.703016134167223, 48.98950250711001], ""type"": ""Point""}";507;Mantes-la-Jolie;Mantes-la-Jolie;;;65931;Mantes-la-Jolie;43157;Mantes-la-Jolie;0;TRAIN;1;1;0;0;0;0;0;0;TRAIN J;0;0;0;0;0;A01852;C01739;TRAIN J;J;TRAIN J;SNCF;1;1;605082.4575;6877398.826;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751;Mantes-la-Jolie
48.73493929557038, 2.868955830083688;"{""coordinates"": [2.868955830083688, 48.73493929557038], ""type"": ""Point""}";516;Marles-en-Brie;Marles-en-Brie;;;67604;Marles-en-Brie;43247;Marles-en-Brie;0;TRAIN;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01844;C01730;TRAIN P;P;TRAIN P;SNCF;1;0;690362.3536;6848320.953;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e;Marles-en-Brie
48.527243320538695, 2.654990282141887;"{""coordinates"": [2.654990282141887, 48.527243320538695], ""type"": ""Point""}";531;Melun;Melun;;;61926;Melun;47909;Melun;0;TRAIN;1;1;0;0;0;0;0;0;TRAIN R;0;0;0;0;0;A01845;C01731;TRAIN R;R;TRAIN R;SNCF;1;1;674525.434;6825278.342;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/4ddabed87b80181debb386c00af5d5bb;Melun
48.975858753099914, 2.6424063023101896;"{""coordinates"": [2.64240630231019, 48.975858753099914], ""type"": ""Point""}";550;Mitry-Claye;Mitry-Claye;;;69065;Mitry - Claye;43164;Mitry - Claye;0;TRAIN;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A02175;C01738;TRAIN K;K;TRAIN K;SNCF;1;1;673822.1592;6875161.265;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/cf0e0e961ab19271dd0a5e79cece251d;Mitry-Claye
48.34841601332668, 2.0322397733867;"{""coordinates"": [2.0322397733867, 48.34841601332668], ""type"": ""Point""}";535;Monnerville;Monnerville;;;59429;Monnerville;43165;Monnerville;0;TRAIN;1;1;0;0;0;0;0;0;0;0;0;0;0;0;NR;NR;GL;GL;GL;SNCF;1;0;628301.2007;6805784.296;;Monnerville
48.52040359014849, 2.254739702427517;"{""coordinates"": [2.254739702427517, 48.52040359014849], ""type"": ""Point""}";424;Lardy;Lardy;;;59761;Lardy;43149;Lardy;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1;0;644965.501;6824722.074;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Lardy
48.53877525570637, 2.6255221550663013;"{""coordinates"": [2.625522155066301, 48.53877525570637], ""type"": ""Point""}";430;Le Mée;Le Mée;;;62003;Le Mée;45784;Le Mée;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;D;RER D;SNCF;1;0;672355.684;6826570.182;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54;Le Mée
48.69309659029561, 1.8565920652871295;"{""coordinates"": [1.85659206528713, 48.69309659029561], ""type"": ""Point""}";432;Le Perray;Le Perray;;;62804;Le Perray;43235;Le Perray;0;TRAIN;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01847;C01736;TRAIN N;N;TRAIN N;SNCF;1;0;615843.5759;6844270.158;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8;Le Perray
48.573807792637595, 2.479469169601778;"{""coordinates"": [2.479469169601778, 48.573807792637595], ""type"": ""Point""}";433;Le Plessis-Chenet;Le Plessis-Chenet;;;60006;Le Plessis Chenet;45820;Le Plessis Chenet;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;D;RER D;SNCF;1;0;661599.7184;6830525.647;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54;Le Plessis-Chenet
48.89008623463312, 2.1346008752287164;"{""coordinates"": [2.134600875228716, 48.89008623463312], ""type"": ""Point""}";438;Le Vésinet-Centre;Le Vésinet-Centre;;;64514;Le Vésinet Centre;53784;Le Vésinet Centre;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01856;C01742;RER A;A;RER A;RATP;1;0;636544.5065;6865911.575;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;Le Vésinet-Centre
48.9208728034359, 2.313835382457718;"{""coordinates"": [2.313835382457718, 48.9208728034359], ""type"": ""Point""}";450;Les Grésillons;Les Grésillons;;;72225;Les Grésillons;43230;Les Grésillons;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1;0;649716.2727;6869205.791;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Les Grésillons
48.74507216597283, 2.4175209778964915;"{""coordinates"": [2.417520977896491, 48.74507216597283], ""type"": ""Point""}";454;Les Saules;Les Saules;;;69662;Les Saules;46298;Les Saules;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1;0;657170.2467;6849597.535;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Les Saules
48.868064422326356, 2.0767191026772913;"{""coordinates"": [2.076719102677291, 48.868064422326356], ""type"": ""Point""}";464;L'Étang-la-Ville;L'Étang-la-Ville;;;73603;L'Étang-la-Ville;47937;L'Étang-la-Ville;0;TRAIN;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A02176;C01740;TRAIN L;L;TRAIN L;SNCF;1;0;632271.8741;6863511.047;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270;L'Étang-la-Ville
48.62837555080255, 2.5695835482364613;"{""coordinates"": [2.569583548236461, 48.62837555080255], ""type"": ""Point""}";468;Lieusaint-Moissy;Lieusaint-Moissy;;;62412;Lieusaint - Moissy;47669;Lieusaint - Moissy;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;D;RER D;SNCF;1;0;668280.5752;6836551.856;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54;Lieusaint-Moissy
48.70596898390116, 2.2122623780174924;"{""coordinates"": [2.212262378017492, 48.70596898390116], ""type"": ""Point""}";483;Lozère;Lozère;École Polytechnique;;63029;Lozère;474069;Lozère;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;C01743;RER B;B;RER B;RATP;1;0;642034.6212;6845381.124;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;Lozère
48.80204937940299, 2.4264824084840475;"{""coordinates"": [2.426482408484048, 48.80204937940299], ""type"": ""Point""}";498;Maisons-Alfort-Alfortville;Maisons-Alfort-Alfortville;;;73625;Maisons-Alfort - Alfortville;43154;Maisons-Alfort - Alfortville;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;D;RER D;SNCF;1;0;657875.1827;6855927.66;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54;Maisons-Alfort-Alfortville
48.77077891613872, 2.6902527821957585;"{""coordinates"": [2.690252782195758, 48.77077891613872], ""type"": ""Point""}";965;Ozoir-la-Ferrière;Ozoir-la-Ferrière;;;462934;Ozoir-la-Ferrière;462901;Ozoir-la-Ferrière;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01843;C01729;RER E;E;RER E;SNCF;1;0;677235.3132;6852342.427;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/528f29b53fa23aaf2d4c4f0b14c0bf87;Ozoir-la-Ferrière
48.708140582724205, 2.237314364639455;"{""coordinates"": [2.237314364639455, 48.708140582724205], ""type"": ""Point""}";617;Palaiseau-Villebon;Palaiseau-Villebon;;;63067;Palaiseau - Villebon;43175;Palaiseau - Villebon;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;C01743;RER B;B;RER B;RATP;1;0;643880.336;6845604.454;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;Palaiseau-Villebon
48.89811230535968, 2.4003617031591755;"{""coordinates"": [2.400361703159176, 48.89811230535968], ""type"": ""Point""}";620;Pantin;Pantin;;;72421;Pantin;43176;Pantin;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01843;C01729;RER E;E;RER E;SNCF;1;1;656037.7706;6866623.262;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/528f29b53fa23aaf2d4c4f0b14c0bf87;Pantin
48.636351366180676, 2.4077962861739053;"{""coordinates"": [2.407796286173905, 48.636351366180676], ""type"": ""Point""}";609;Orangis-Bois de l'Epine;Orangis-Bois de l'Epine;;;60542;Orangis Bois de l'Épine;48489;Orangis Bois de l'Épine;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;D;RER D;SNCF;1;0;656364.5494;6837515.734;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54;Orangis-Bois de l'Epine
48.82657842714728, 1.7032184254768588;"{""coordinates"": [1.703218425476859, 48.82657842714728], ""type"": ""Point""}";610;Orgerus-Béhoust;Orgerus-Béhoust;;;64175;Orgerus - Béhoust;47921;Orgerus - Béhoust;0;TRAIN;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01847;C01736;TRAIN N;N;TRAIN N;SNCF;1;0;604799.7395;6859283.828;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8;Orgerus-Béhoust
48.69750566988217, 2.1810544390412185;"{""coordinates"": [2.181054439041219, 48.69750566988217], ""type"": ""Point""}";612;Orsay-Ville;Orsay-Ville;;;62892;Orsay Ville;43086;Orsay Ville;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;C01743;RER B;B;RER B;RATP;1;0;639728.5187;6844463.587;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;Orsay-Ville
48.9332654052079, 2.041072289675926;"{""coordinates"": [2.041072289675926, 48.9332654052079], ""type"": ""Point""}";661;Poissy;Poissy;;;64883;Poissy;47874;Poissy;0;TRAIN;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01852;C01739;TRAIN J;J;TRAIN J;SNCF;1;1;629745.1416;6870791.993;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751;Poissy
49.046645761720754, 2.0951950672259683;"{""coordinates"": [2.095195067225968, 49.046645761720754], ""type"": ""Point""}";675;Pontoise;Pontoise;;;66816;Pontoise;44411;Pontoise;0;TRAIN;1;1;0;0;0;0;0;0;TRAIN H;0;0;0;0;0;A01849;C01737;TRAIN H;H;TRAIN H;SNCF;1;1;633854.6907;6883353.252;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79;Pontoise
49.06115389990573, 2.131538271631698;"{""coordinates"": [2.131538271631698, 49.06115389990573], ""type"": ""Point""}";678;Pont-Petit;Pont-Petit;;;66952;Pont Petit;47595;Pont Petit;0;TRAIN;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01849;C01737;TRAIN H;H;TRAIN H;SNCF;1;0;636529.1789;6884936.851;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79;Pont-Petit
48.84003378649723, 2.337096430880091;"{""coordinates"": [2.337096430880091, 48.84003378649723], ""type"": ""Point""}";680;Port Royal;Port Royal;;;71106;Port Royal;44500;Port Royal;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;C01743;RER B;B;RER B;RATP;1;0;651345.3912;6860202.455;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;Port Royal
49.03398763535105, 2.1282638739236726;"{""coordinates"": [2.128263873923673, 49.03398763535105], ""type"": ""Point""}";961;Saint-Ouen-l'Aumône-Liesse;Saint-Ouen-l'Aumône-Liesse;;;66659;Saint-Ouen-l'Aumône Liesse;43150;Saint-Ouen-l'Aumône Liesse;0;TRAIN;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01849;C01737;TRAIN H;H;TRAIN H;SNCF;1;0;636256.5279;6881918.381;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79;Saint-Ouen-l'Aumône-Liesse
48.78739023737062, 2.044621988534177;"{""coordinates"": [2.044621988534177, 48.78739023737062], ""type"": ""Point""}";938;Saint-Quentin-en-Yvelines;Saint-Quentin-en-Yvelines;;;63812;Saint-Quentin en Yvelines - Montigny-le-Bretonneux;461504;Saint-Quentin en Yvelines - Montigny-le-Bretonneux;0;TRAIN;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01847;C01736;TRAIN N;N;TRAIN N;SNCF;1;1;629808.9428;6854569.377;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8;Saint-Quentin-en-Yvelines
48.781356720402194, 2.297647677794034;"{""coordinates"": [2.297647677794034, 48.781356720402194], ""type"": ""Point""}";790;Sceaux;Sceaux;;;74265;Sceaux;59206;Sceaux;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;C01743;RER B;B;RER B;RATP;1;0;648392.0449;6853703.414;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;Sceaux
49.11902264538447, 2.3997248525189114;"{""coordinates"": [2.399724852518911, 49.11902264538447], ""type"": ""Point""}";794;Seugy;Seugy;;;67180;Seugy;47951;Seugy;0;TRAIN;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01849;C01737;TRAIN H;H;TRAIN H;SNCF;1;0;656177.8429;6891190.503;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79;Seugy
48.93628018473114, 2.5347149747425237;"{""coordinates"": [2.534714974742524, 48.93628018473114], ""type"": ""Point""}";796;Sevran-Livry;Sevran-Livry;;;73439;Sevran - Livry;43194;Sevran - Livry;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;C01743;RER B;B;RER B;SNCF;1;0;665912.7031;6870801.079;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;Sevran-Livry
49.11406195062203, 2.287915343526005;"{""coordinates"": [2.287915343526005, 49.11406195062203], ""type"": ""Point""}";710;Presles-Courcelles;Presles-Courcelles;;;67169;Presles - Courcelles;47946;Presles - Courcelles;0;TRAIN;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01849;C01737;TRAIN H;H;TRAIN H;SNCF;1;0;648010.5913;6890706.616;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79;Presles-Courcelles
48.88338381290451, 2.233691920150409;"{""coordinates"": [2.233691920150409, 48.88338381290451], ""type"": ""Point""}";932;Puteaux;Puteaux;;;71422;Puteaux;43184;Puteaux;0;TRAIN;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01855;C01741;TRAIN U;U;TRAIN U;SNCF;1;0;643802.8935;6865091.242;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/ad17c1cb67aaae07b61e7288ce4008c8;Puteaux
